0.24172,0.020566,1.5269,5.891,0.0012059,0.00068399,0.00040177,0.0002459,0.00015387,9.7835e-05,6.2873e-05,0.066518,0.0010246,0.022205,0.00052118,0.053826,0.068892,0.0012397,0.0065285,0.00311,0.0016892,0.14271,0.0014674,0.027711,0.002947,0.045745,0.23101,0.0065177,0.080759,0.0050704,0.029127,0.1407,0.0037888,0.026802,0.0012918,0.014883,0.089527,0.0034525,0.0061355,0.00040593,0.002237,0.068389,0.0014259,0.017186,0.00041972,0.039445,0.040267,0.06072,0.091262,0.3628,0.69525,0.96391,1.1731,1.3492,0.87486,0.75927,0.66542,0.59153,0.52816,0.16218,0.12568,0.1118,0.10483,0.10012,0.84349,0.76531,0.72388,0.69924,0.6808,0.64723,0.26196,0.27094,0.94428,0.49914
0.21611,0.01551,2.0697,8.9886,0.0011176,0.00063601,0.00037432,0.00022704,0.00014057,8.8411e-05,5.6284e-05,0.051726,0.001986,0.0024214,0.00125,0.044238,0.066381,0.00060639,0.0037252,0.00088004,0.0042001,0.15659,0.0029753,0.0084933,0.002994,0.048028,0.2668,0.0086439,0.047024,0.0047691,0.029584,0.16435,0.0032512,0.017624,0.0046685,0.0036523,0.083729,0.0033878,0.0022991,0.0017285,0.00027392,0.060172,0.00044402,0.001187,0.0025343,0.033692,0.029949,0.047936,0.072361,0.30562,0.58981,0.82378,0.99549,1.1197,0.86068,0.72736,0.61424,0.52977,0.46763,0.20848,0.16083,0.14301,0.1355,0.13192,0.86006,0.77989,0.73552,0.71095,0.69684,0.49141,0.17508,0.23923,0.97004,0.38712
0.45516,0.0134,-0.19726,3.4794,-1.7552e-05,4.8607e-05,5.0086e-07,5.0856e-06,4.3126e-07,6.5118e-07,1.1317e-07,0.07437,0.00051339,0.014794,0.0003968,0.057569,0.074963,0.0017426,0.0088538,0.00032647,0.0027392,0.13121,0.00056512,0.029669,0.0010277,0.045654,0.19284,0.0028782,0.046255,0.0071286,0.005935,0.12696,0.0035768,0.019887,0.00084164,0.017851,0.085418,0.001796,0.0042995,0.00099858,0.0045197,0.080442,0.0026211,0.014944,0.0024955,0.05095,0.052228,0.068755,0.11281,0.37663,0.65098,0.83715,0.98225,1.1103,0.79885,0.65255,0.55336,0.47612,0.40882,0.16309,0.13073,0.11963,0.11333,0.10866,0.83198,0.76131,0.72878,0.70726,0.69098,0.49731,0.87522,0.26521,0.73956,0.95519
0.40346,0.035116,1.2289,4.2132,0.002143,0.0011115,0.00052561,0.00026354,0.00012959,6.4857e-05,3.2368e-05,0.075877,0.0023963,0.026845,0.0035997,0.062546,0.075374,0.0021825,0.0093363,0.0017305,4.5654e-05,0.13272,0.0049329,0.010218,0.0010795,0.031912,0.19106,0.0037744,0.037341,0.0027901,0.016116,0.12893,0.002758,0.0064848,0.0037287,0.0054785,0.08487,0.0037624,0.0059464,0.0020389,0.00041088,0.080031,0.0013859,0.025683,0.0012981,0.053461,0.052456,0.066928,0.11176,0.5155,1.0251,1.407,1.6894,1.907,0.89182,0.78405,0.70212,0.63995,0.59077,0.11245,0.08899,0.082449,0.078991,0.076727,0.80268,0.72479,0.69256,0.6722,0.65799,0.65469,0.5676,0.22905,0.86381,0.78171
0.31832,0.037393,1.5295,4.5724,0.0031419,0.0016963,0.00091559,0.00050524,0.00028157,0.00015859,9.0046e-05,0.055698,0.001256,0.019405,0.0013961,0.048302,0.062135,0.0015873,0.011016,0.0017089,0.0014153,0.1607,0.0044214,0.012579,0.0043839,0.059533,0.27306,0.0024336,0.037054,0.0026292,0.019585,0.16344,0.0025582,0.013268,0.0031312,0.0030131,0.084825,0.004416,0.0095076,0.0016734,0.0025566,0.059259,0.002264,0.015428,0.002134,0.032505,0.027392,0.043325,0.07017,0.29149,0.59886,0.87984,1.1291,1.3614,0.93962,0.87609,0.8181,0.76705,0.71949,0.21787,0.18177,0.1647,0.15422,0.14682,0.87288,0.80411,0.76498,0.73891,0.72023,0.70687,0.5012,0.23306,0.93747,0.73143
0.20558,0.031634,2.5831,9.411,0.005973,0.003882,0.0025433,0.0016779,0.0011126,0.00074084,0.00049508,0.052684,0.00028497,0.014838,0.00077077,0.048028,0.050128,0.0019746,0.0037269,0.00096332,0.0019175,0.15139,0.006855,0.008026,0.0015885,0.067294,0.27826,0.0053314,0.052268,0.0053865,0.018216,0.17513,0.0045051,0.016154,0.00094274,0.033601,0.086012,0.0043598,0.0076856,0.0013392,0.0040175,0.058893,0.0027009,0.0083095,0.0015762,0.025292,0.024973,0.051178,0.071357,0.23616,0.47744,0.70381,0.90342,1.0941,0.94555,0.88856,0.83383,0.78402,0.73552,0.23376,0.18853,0.16766,0.1582,0.15234,0.89505,0.83038,0.79101,0.76837,0.75244,0.52153,0.27062,0.26863,0.97218,0.50928
0.32305,0.033832,1.5165,4.8442,0.0026299,0.0014043,0.00073653,0.00039666,0.00021446,0.00011709,6.4253e-05,0.062317,0.00052051,0.0085192,0.0013605,0.055104,0.067887,0.0022893,0.0031909,0.0025104,0.00022827,0.14226,0.005647,0.0068075,0.0040528,0.046293,0.23425,0.016425,0.026258,0.0026466,0.014107,0.14669,0.0066591,0.0070675,0.0028811,0.0011413,0.084916,0.0028507,0.00055164,0.0017899,0.00027392,0.069713,0.0019319,0.0066204,0.001698,0.042321,0.039856,0.056976,0.095142,0.29616,0.55258,0.78927,1.0025,1.19,0.9342,0.8759,0.82099,0.77043,0.72456,0.16721,0.13587,0.12289,0.11531,0.11025,0.86561,0.79806,0.75953,0.73242,0.7109,0.60752,0.45971,0.24694,0.93972,0.69726
0.31116,0.029932,1.6835,5.6062,0.0024622,0.0013275,0.00071308,0.00039106,0.00021599,0.00012031,6.7398e-05,0.069896,0.00069898,0.011142,0.0010326,0.057569,0.072453,0.0032951,0.002496,0.002626,0.00050219,0.13755,0.0041794,0.0056273,0.0032092,0.04223,0.21631,0.0099286,0.020298,0.0046207,0.0094047,0.1376,0.0058722,0.0066804,0.0034792,0.010318,0.087929,0.0057164,0.0031239,0.0015697,0.00073046,0.070992,0.00059551,0.0093041,0.00084163,0.043599,0.044238,0.061678,0.10135,0.35676,0.66428,0.91995,1.1351,1.331,0.90938,0.82996,0.76216,0.70333,0.64883,0.17282,0.14001,0.12832,0.12302,0.11946,0.84378,0.77197,0.73465,0.71267,0.6955,0.59273,0.4133,0.23167,0.94132,0.65632
0.44682,0.10637,0.46721,1.4299,0.0045722,0.0029004,0.0010576,0.00056493,0.0002317,0.00011482,4.9882e-05,0.049626,0.00077358,0.00309,0.0016953,0.045152,0.049854,0.0035478,0.0041927,0.00097161,0.0022827,0.1455,0.011276,0.0081434,0.0026568,0.058209,0.25744,0.014923,0.025505,0.012328,0.002237,0.17581,0.0080211,0.0032491,0.0018988,0.042412,0.081218,0.0049458,0.003344,0.00073348,0.00077611,0.059167,0.001583,0.0044362,0.0009151,0.020909,0.025064,0.057661,0.098658,0.30858,0.71086,1.1495,1.5991,2.0584,0.97876,0.95118,0.92125,0.89073,0.85964,0.17221,0.14518,0.12997,0.12039,0.1128,0.88162,0.81496,0.77266,0.7444,0.72126,0.69099,0.92929,0.22485,0.94033,0.97714
0.23954,0.037841,2.1701,7.1443,0.0062422,0.003942,0.0025056,0.0016046,0.0010322,0.00066633,0.00043131,0.062226,0.0010976,0.025567,0.0011294,0.054465,0.056017,0.00093033,0.0053873,0.0010438,0.00031958,0.14627,0.0018491,0.014532,0.0036726,0.051497,0.26036,0.007544,0.083934,0.0054465,0.0021457,0.1544,0.0030844,0.028585,0.0016356,0.021457,0.083957,0.0006524,0.0067105,0.00095959,0.00077611,0.069165,0.0010737,0.016941,0.0010459,0.035382,0.030542,0.055515,0.081538,0.33808,0.7259,1.109,1.4665,1.8038,0.93582,0.86105,0.78611,0.71493,0.64691,0.20701,0.16713,0.1491,0.14012,0.13356,0.86504,0.79626,0.75643,0.73321,0.71503,0.59805,0.34246,0.28986,0.95977,0.58769
0.2424,0.0067851,1.0337,5.7935,8.8298e-05,4.1907e-05,2.1142e-05,1.1567e-05,6.5778e-06,3.8423e-06,2.2828e-06,0.068298,0.0010718,0.027579,0.00082286,0.060628,0.063367,0.0016153,0.0089765,0.00090399,0.0040175,0.14134,0.0016537,0.012557,0.00080116,0.059441,0.23493,0.0032758,0.041848,0.0034791,0.0045654,0.15942,0.0017828,0.01513,0.002363,0.002374,0.087701,0.0040472,0.0092987,0.0038791,0.0040632,0.070079,0.0026442,0.023286,0.0028377,0.043691,0.035199,0.054328,0.085327,0.2184,0.36708,0.47019,0.54164,0.59427,0.77508,0.62041,0.51336,0.43876,0.38247,0.30258,0.25512,0.23397,0.2235,0.21677,0.8958,0.84403,0.81604,0.79992,0.78848,0.36624,0.060508,0.29747,0.98417,0.19353
0.25113,0.015777,1.9278,9.1343,0.0011969,0.00069764,0.00041105,0.00024697,0.00014987,9.1712e-05,5.6481e-05,0.064189,0.0015073,0.018219,0.0020751,0.051315,0.079529,0.0021934,0.007392,0.00075262,0.00082177,0.14358,0.0042076,0.0096589,0.001691,0.03319,0.19823,0.0025043,0.029757,0.0086693,0.019905,0.13797,0.00080799,0.0067583,0.0011789,0.014609,0.090851,0.002439,0.0062196,0.0014012,0.0021001,0.076105,0.0025721,0.011924,0.0010249,0.045425,0.047571,0.063641,0.098338,0.44929,0.85731,1.1395,1.324,1.4475,0.79392,0.60346,0.46853,0.37828,0.31435,0.18091,0.14395,0.13203,0.12689,0.12434,0.81916,0.74302,0.70826,0.69023,0.67932,0.66364,0.16702,0.26923,0.95427,0.3756
0.40705,0.062262,0.84751,2.4456,0.0035553,0.0019241,0.00085723,0.00043139,0.00020387,0.00010063,4.8667e-05,0.065741,0.0032068,0.015751,0.0027506,0.054328,0.065467,0.0019247,0.0052269,0.0024765,0.00082177,0.14271,0.0014556,0.0016947,0.0032525,0.044741,0.23918,0.0049109,0.022633,0.0072965,0.0091764,0.15052,0.0028479,0.0029307,0.0043729,0.005798,0.081857,0.0024047,0.0079769,0.0013754,0.00031958,0.067796,0.0012893,0.01093,0.00034309,0.036386,0.039536,0.055515,0.091673,0.43292,0.92369,1.4232,1.918,2.4077,0.94885,0.89125,0.8331,0.77595,0.71986,0.10176,0.077683,0.067479,0.061326,0.056797,0.82474,0.74304,0.69796,0.66715,0.64308,0.80112,0.76998,0.21511,0.90572,0.90572
0.36434,0.035933,1.1976,3.8321,0.0020607,0.0010587,0.00051247,0.00026125,0.00013249,6.8318e-05,3.5346e-05,0.064646,0.0012443,0.014806,0.00071474,0.053689,0.073868,0.0024872,0.0060525,0.00083179,0.0019175,0.15034,0.0019557,0.0070071,0.0017148,0.037482,0.2085,0.0052129,0.019422,0.010265,0.0021457,0.14185,0.0014494,0.0078711,0.0039973,0.01429,0.087381,0.0027882,0.0050381,0.0009942,0.0010957,0.070535,0.0018811,0.015564,0.00084203,0.043965,0.046704,0.060126,0.096056,0.47036,0.95577,1.339,1.6377,1.8777,0.90192,0.80156,0.72304,0.6627,0.61492,0.1254,0.097054,0.086805,0.081487,0.078222,0.81216,0.7297,0.68852,0.6631,0.64565,0.77428,0.58075,0.24134,0.91198,0.79106
0.26756,0.024049,1.9325,7.258,0.0021622,0.001199,0.00066727,0.00037724,0.00021495,0.00012338,7.1221e-05,0.064417,0.0017726,0.0015176,0.0020673,0.0562,0.076424,0.0047798,0.0026345,0.00059661,0.0021914,0.14125,0.0019197,0.0091264,0.0028975,0.037436,0.20608,0.0030949,0.024251,0.0049222,0.014792,0.14801,0.0013023,0.010884,0.0028519,0.0061176,0.090303,0.00347,0.0016037,0.0016706,0.0020088,0.070581,0.0019062,0.0029233,0.0023918,0.04118,0.043508,0.060856,0.098566,0.3623,0.70639,0.99034,1.2288,1.4383,0.88523,0.77746,0.6891,0.61604,0.55231,0.18826,0.15058,0.13666,0.12938,0.12471,0.84711,0.77602,0.73996,0.71739,0.70158,0.61398,0.27374,0.2393,0.95968,0.5129
0.3488,0.074052,1.3081,3.0419,0.0086466,0.004845,0.0026558,0.0014749,0.00081825,0.00045556,0.00025396,0.057022,0.00010783,0.013497,0.00077534,0.051452,0.05798,0.0035947,0.0051465,0.002721,0.00027392,0.14842,0.0023994,0.0060078,0.0011403,0.062043,0.25219,0.026106,0.014222,0.0087696,0.015522,0.15851,0.0026161,0.0024746,0.0044226,0.012144,0.08414,0.00076736,0.0039928,0.0018553,0.0011413,0.066426,0.0017496,0.011472,0.0020011,0.031912,0.031227,0.053963,0.090121,0.26226,0.54362,0.81827,1.0678,1.3074,0.97352,0.94488,0.91671,0.8909,0.86596,0.26458,0.22803,0.21157,0.20381,0.19898,0.88815,0.8294,0.79697,0.77843,0.76534,0.61901,0.62832,0.27093,0.96226,0.8233
0.2732,0.049347,1.837,5.3016,0.0075255,0.004565,0.0027644,0.0016849,0.0010296,0.0006309,0.00038736,0.053004,0.0014969,0.0043982,0.001036,0.046247,0.060035,0.0022673,0.0026087,0.0017031,0.0005935,0.15472,0.0041303,0.0089034,0.0019115,0.064509,0.25374,0.0040783,0.035689,0.0035762,0.001187,0.15751,0.0050611,0.011427,0.0048844,0.0070307,0.087244,0.0037653,0.0031209,0.0032692,0.0021457,0.06428,0.0041763,0.0061604,0.0022102,0.026479,0.030405,0.058665,0.080396,0.31714,0.67297,1.0306,1.3661,1.6953,0.95372,0.90118,0.84793,0.79744,0.74762,0.20818,0.16962,0.15288,0.14455,0.1378,0.87321,0.80399,0.76379,0.73925,0.71946,0.70552,0.42823,0.21477,0.94551,0.66982
0.39675,0.038868,1.4225,4.3418,0.0030097,0.0015716,0.00078922,0.00040724,0.00020923,0.00010834,5.6162e-05,0.062911,0.0015014,0.013013,0.0014797,0.052958,0.069896,0.0014267,0.0042004,0.0018765,0.0005935,0.14326,0.0076277,0.0012718,0.0043006,0.044832,0.2327,0.021023,0.0074979,0.0038581,0.0097243,0.15321,0.0094545,0.0044811,0.0023936,0.0044741,0.086514,0.0026331,0.0076868,0.0035784,0.00041088,0.067111,0.0012955,0.0094047,0.0018278,0.038806,0.039764,0.05515,0.089481,0.3687,0.73386,1.0435,1.3084,1.5384,0.92956,0.8595,0.79967,0.74801,0.70264,0.13829,0.10744,0.096177,0.090257,0.086574,0.84301,0.7658,0.72469,0.69789,0.67913,0.70737,0.5657,0.23797,0.90935,0.78034
0.24767,0.023266,1.6819,6.3788,0.0017237,0.00096433,0.00054698,0.0003191,0.00018904,0.00011351,6.8853e-05,0.066472,0.0031955,0.015295,0.0019288,0.052867,0.074324,0.00064323,0.0056875,0.0026152,0.0018262,0.13906,0.0040218,0.017537,0.0011328,0.038988,0.22215,0.0043649,0.038936,0.0040606,0.0051132,0.14527,0.009045,0.017962,0.0013665,0.01187,0.089573,0.00015199,0.0058672,0.0014926,9.1308e-05,0.071083,0.0017448,0.011404,0.0028589,0.039491,0.041043,0.0583,0.092723,0.38746,0.7637,1.075,1.3403,1.5544,0.88031,0.76418,0.66763,0.58605,0.52004,0.15422,0.11927,0.10715,0.10002,0.095352,0.83634,0.75805,0.71924,0.69298,0.67392,0.66759,0.27776,0.30018,0.95488,0.51753
